geoid,total_16plus,total_16to19,total_20to24,total_25to54,total_55to64,total_65plus,inLaborForce_16to19,inLaborForce_20to24,inLaborForce_25to54,inLaborForce_55to64,inLaborForce_65plus,outLaborForce_16to19,outLaborForce_20to24,outLaborForce_25to54,outLaborForce_55to64,outLaborForce_65plus,Employed_16to19,Employed_20to24,Employed_25to54,Employed_55to64,EmployedMilitary_16to19,EmployedMilitary_20to24,EmployedMilitary_25to54,EmployedMilitary_55to64,Unemployed_16to19,Unemployed_20to24,Unemployed_25to54,Unemployed_55to64
40007,4291.0,341.0,251.0,2013.0,756.0,930.0,122.0,163.0,1594.0,487.0,270.0,219.0,88.0,419.0,269.0,660.0,102.0,149.0,1580.0,458.0,0.0,0.0,3.0,0.0,20.0,14.0,11.0,29.0
40009,17915.0,982.0,1682.0,9659.0,2695.0,2897.0,368.0,798.0,6560.0,1630.0,538.0,614.0,884.0,3099.0,1065.0,2359.0,309.0,742.0,6428.0,1594.0,0.0,0.0,0.0,0.0,59.0,56.0,132.0,36.0
40011,7597.0,313.0,497.0,3660.0,1358.0,1769.0,129.0,319.0,1857.0,718.0,347.0,184.0,178.0,1803.0,640.0,1422.0,125.0,277.0,1804.0,717.0,0.0,0.0,0.0,0.0,4.0,42.0,53.0,1.0
40013,34904.0,2366.0,3503.0,16390.0,5295.0,7350.0,1056.0,2536.0,12568.0,2927.0,1028.0,1310.0,967.0,3822.0,2368.0,6322.0,766.0,2188.0,11768.0,2782.0,0.0,6.0,8.0,0.0,290.0,342.0,792.0,145.0
40015,22874.0,1593.0,1810.0,11386.0,3620.0,4465.0,389.0,1178.0,8202.0,1823.0,798.0,1204.0,632.0,3184.0,1797.0,3667.0,287.0,911.0,7463.0,1759.0,5.0,0.0,6.0,0.0,97.0,267.0,733.0,64.0
40017,96023.0,6435.0,6908.0,53254.0,14643.0,14783.0,2832.0,5495.0,44818.0,10031.0,2964.0,3603.0,1413.0,8436.0,4612.0,11819.0,2422.0,4903.0,43119.0,9730.0,0.0,0.0,145.0,2.0,410.0,592.0,1554.0,299.0
40019,37413.0,2434.0,2859.0,18413.0,6160.0,7547.0,1014.0,2301.0,13965.0,3575.0,1314.0,1420.0,558.0,4448.0,2585.0,6233.0,786.0,2067.0,13272.0,3465.0,0.0,0.0,4.0,0.0,228.0,234.0,689.0,110.0
40021,38325.0,3302.0,5285.0,16931.0,5741.0,7066.0,1106.0,3425.0,12478.0,2990.0,990.0,2196.0,1860.0,4453.0,2751.0,6076.0,875.0,3096.0,11450.0,2920.0,0.0,5.0,21.0,0.0,231.0,324.0,1007.0,70.0
40023,11806.0,627.0,943.0,5228.0,2114.0,2894.0,217.0,649.0,3736.0,886.0,337.0,410.0,294.0,1492.0,1228.0,2557.0,191.0,508.0,3402.0,874.0,0.0,0.0,0.0,0.0,26.0,141.0,334.0,12.0
40025,1861.0,109.0,97.0,777.0,339.0,539.0,46.0,71.0,611.0,239.0,189.0,63.0,26.0,166.0,100.0,350.0,35.0,68.0,600.0,239.0,0.0,0.0,0.0,0.0,11.0,3.0,11.0,0.0
40027,214233.0,16206.0,29998.0,107596.0,29691.0,30742.0,6021.0,22032.0,88435.0,19151.0,6371.0,10185.0,7966.0,19161.0,10540.0,24371.0,4885.0,19976.0,84406.0,18486.0,0.0,171.0,1003.0,10.0,1136.0,1885.0,3026.0,655.0
40029,4558.0,322.0,338.0,1954.0,798.0,1146.0,78.0,267.0,1518.0,472.0,191.0,244.0,71.0,436.0,326.0,955.0,53.0,205.0,1412.0,435.0,0.0,0.0,0.0,0.0,25.0,62.0,106.0,37.0
40031,97949.0,7776.0,12349.0,51566.0,12776.0,13482.0,4388.0,9713.0,39584.0,7942.0,2309.0,3388.0,2636.0,11982.0,4834.0,11173.0,1677.0,5648.0,32457.0,7646.0,2108.0,3094.0,4366.0,31.0,603.0,971.0,2761.0,265.0
40033,4841.0,313.0,338.0,2253.0,827.0,1110.0,127.0,254.0,1781.0,560.0,173.0,186.0,84.0,472.0,267.0,937.0,108.0,202.0,1623.0,505.0,0.0,0.0,24.0,0.0,19.0,52.0,134.0,55.0
