geoid,nhwa_under18,nhwa_votingAge,aian_under18,aian_votingAge,asian_under18,asian_votingAge,black_under18,black_votingAge,hisp_under18,hisp_votingAge,multi_under18,multi_votingAge,nhpi_under18,nhpi_votingAge,sor_under18,sor_votingAge,white_under18,white_votingAge
06039,9266.0,46327.0,489.0,1836.0,832.0,2420.0,857.0,4456.0,30792.0,54453.0,2155.0,2654.0,81.0,182.0,2773.0,9370.0,35584.0,89498.0
06041,32392.0,153583.0,221.0,574.0,2123.0,12558.0,1167.0,5416.0,12749.0,28126.0,4897.0,6040.0,130.0,492.0,6080.0,13733.0,38524.0,166394.0
06043,2169.0,12370.0,77.0,495.0,0.0,231.0,24.0,168.0,547.0,1256.0,213.0,510.0,0.0,25.0,87.0,382.0,2582.0,12995.0
06045,8885.0,49491.0,1420.0,2598.0,414.0,1283.0,43.0,542.0,7726.0,12967.0,1499.0,2273.0,16.0,180.0,1339.0,3425.0,14362.0,58150.0
06047,15244.0,63748.0,459.0,1328.0,5583.0,14321.0,2085.0,6935.0,55080.0,95142.0,5945.0,5477.0,178.0,368.0,17990.0,41785.0,47752.0,113679.0
06049,1254.0,5895.0,57.0,273.0,13.0,87.0,10.0,37.0,460.0,885.0,135.0,191.0,0.0,3.0,3.0,93.0,1666.0,6616.0
06051,1238.0,8167.0,133.0,121.0,0.0,155.0,0.0,78.0,1388.0,2474.0,160.0,362.0,0.0,2.0,397.0,844.0,2132.0,9762.0
06053,19153.0,115868.0,814.0,2488.0,4513.0,21562.0,1901.0,10046.0,84177.0,159717.0,6065.0,10233.0,375.0,1726.0,17992.0,36649.0,81729.0,232348.0
06055,11050.0,64966.0,372.0,615.0,2351.0,8466.0,621.0,2323.0,15571.0,31118.0,2186.0,2948.0,57.0,231.0,5180.0,11031.0,20333.0,83581.0
06057,13512.0,70985.0,144.0,962.0,163.0,1252.0,68.0,413.0,2874.0,6028.0,1146.0,1607.0,2.0,84.0,619.0,1062.0,15668.0,75380.0
06059,219535.0,1100515.0,2758.0,9718.0,115656.0,474686.0,11041.0,40775.0,342907.0,721592.0,52212.0,61474.0,2183.0,7346.0,115671.0,252549.0,425729.0,1544271.0
06061,55154.0,217660.0,354.0,1628.0,5589.0,18879.0,982.0,4201.0,16906.0,32252.0,8504.0,8557.0,107.0,418.0,3503.0,7187.0,66269.0,240102.0
06063,2422.0,13571.0,93.0,314.0,27.0,151.0,18.0,106.0,472.0,1102.0,212.0,507.0,74.0,93.0,46.0,233.0,2757.0,14335.0
06065,151200.0,716446.0,6101.0,15434.0,29255.0,112881.0,37283.0,106693.0,371512.0,708266.0,46465.0,51399.0,1500.0,5101.0,133015.0,268137.0,361114.0,1123654.0
06067,123776.0,562623.0,2615.0,9018.0,52067.0,168418.0,37540.0,108419.0,112937.0,213805.0,47319.0,50901.0,3754.0,11394.0,31567.0,69378.0,185882.0,687560.0
06069,3856.0,17236.0,69.0,361.0,347.0,1186.0,60.0,389.0,11080.0,22227.0,912.0,1513.0,16.0,56.0,1010.0,2984.0,13359.0,35295.0
06071,119250.0,533670.0,4692.0,13154.0,29842.0,110052.0,49257.0,129830.0,362567.0,707695.0,42259.0,49622.0,2034.0,5121.0,111864.0,245058.0,339810.0,962174.0
06073,243349.0,1271967.0,4766.0,16471.0,70193.0,298859.0,38365.0,124911.0,332714.0,728281.0,69116.0,86316.0,2984.0,11314.0,61390.0,154793.0,480660.0,1802958.0
06075,32207.0,314525.0,403.0,2451.0,35743.0,248683.0,7700.0,39125.0,25971.0,102648.0,13457.0,25483.0,854.0,2795.0,10497.0,43891.0,44050.0,365631.0
06077,44210.0,198876.0,1119.0,3533.0,27647.0,77116.0,14098.0,36165.0,103557.0,180611.0,26053.0,32220.0,982.0,2885.0,28546.0,54299.0,100867.0,303024.0
06079,27778.0,165140.0,388.0,1617.0,1590.0,8537.0,574.0,5108.0,18663.0,41518.0,3256.0,6088.0,143.0,141.0,3818.0,10199.0,41077.0,193981.0
06081,51810.0,253356.0,406.0,1723.0,35956.0,162893.0,3323.0,16116.0,55932.0,133457.0,16613.0,18824.0,2787.0,7729.0,20146.0,50590.0,82799.0,328826.0
06083,27442.0,174556.0,983.0,3139.0,3256.0,19247.0,1675.0,7052.0,63347.0,128957.0,7250.0,10834.0,63.0,757.0,17862.0,39966.0,67398.0,256368.0
06085,101421.0,525907.0,2278.0,6683.0,136755.0,493949.0,10947.0,37363.0,157981.0,339093.0,40397.0,46491.0,1640.0,5523.0,56342.0,127377.0,187076.0,715328.0
06087,22049.0,134993.0,442.0,1130.0,1063.0,10794.0,360.0,2175.0,28148.0,60454.0,4014.0,7863.0,59.0,278.0,6866.0,17343.0,41884.0,175007.0
06089,27621.0,117627.0,1411.0,3243.0,1103.0,3632.0,482.0,1306.0,5843.0,10541.0,3532.0,4510.0,107.0,282.0,1344.0,2739.0,30982.0,124269.0
06091,379.0,2279.0,0.0,26.0,0.0,1.0,0.0,3.0,59.0,209.0,25.0,27.0,0.0,14.0,0.0,12.0,438.0,2475.0
06093,5787.0,28457.0,373.0,953.0,183.0,509.0,71.0,550.0,1790.0,3254.0,1025.0,1603.0,82.0,162.0,130.0,527.0,7058.0,30669.0
06095,27414.0,141845.0,382.0,2081.0,12049.0,52071.0,12699.0,46513.0,36701.0,70891.0,14297.0,15919.0,612.0,2889.0,11457.0,25668.0,47667.0,181449.0
06097,47661.0,272884.0,1474.0,4272.0,3221.0,16040.0,1619.0,6112.0,43865.0,83909.0,9754.0,14320.0,269.0,1400.0,17939.0,36174.0,69413.0,313071.0
06099,45457.0,190423.0,1051.0,3132.0,6838.0,21722.0,4110.0,10225.0,83094.0,146993.0,10607.0,12387.0,900.0,3103.0,17300.0,38912.0,104753.0,292327.0
06101,9444.0,36664.0,267.0,766.0,3178.0,10866.0,505.0,1544.0,10419.0,17842.0,2523.0,3205.0,57.0,231.0,1973.0,3874.0,16797.0,49461.0
06103,8466.0,35825.0,581.0,1265.0,217.0,592.0,74.0,247.0,5662.0,9151.0,924.0,1624.0,40.0,86.0,798.0,2113.0,12647.0,41944.0
06105,1702.0,9394.0,86.0,371.0,77.0,124.0,8.0,143.0,283.0,672.0,219.0,350.0,41.0,68.0,79.0,397.0,1808.0,9602.0
06107,27521.0,112060.0,2151.0,3938.0,3867.0,11560.0,2502.0,5344.0,107701.0,175832.0,7224.0,8323.0,64.0,551.0,13457.0,27885.0,114748.0,252419.0
06109,6759.0,37236.0,82.0,842.0,212.0,533.0,10.0,981.0,1585.0,4554.0,611.0,1407.0,0.0,113.0,214.0,1454.0,7960.0,39660.0
06111,68648.0,326551.0,1585.0,4700.0,11609.0,47899.0,3382.0,11681.0,114366.0,235433.0,16268.0,19335.0,334.0,1128.0,16572.0,43586.0,156467.0,506287.0
06113,16499.0,83601.0,513.0,1442.0,4110.0,24214.0,1225.0,4184.0,20582.0,43944.0,4378.0,6871.0,163.0,858.0,6578.0,15775.0,28399.0,108610.0
06115,8885.0,32791.0,320.0,827.0,1690.0,3587.0,763.0,1693.0,7700.0,11911.0,2689.0,2802.0,34.0,204.0,2680.0,4678.0,12476.0,38994.0
08001,51494.0,193836.0,1679.0,3550.0,4599.0,13333.0,4943.0,10321.0,66698.0,115416.0,7230.0,9022.0,101.0,507.0,8316.0,17353.0,104771.0,285481.0
08003,1510.0,6510.0,199.0,128.0,77.0,212.0,121.0,182.0,2185.0,5242.0,64.0,362.0,0.0,18.0,165.0,582.0,3436.0,10723.0
08005,73864.0,304588.0,950.0,2482.0,7631.0,25055.0,17548.0,44746.0,42142.0,71364.0,14158.0,14603.0,413.0,847.0,12297.0,23090.0,97511.0,346979.0
08007,1433.0,7969.0,9.0,271.0,11.0,80.0,0.0,110.0,697.0,1554.0,49.0,89.0,0.0,0.0,261.0,658.0,1854.0,8782.0
08009,611.0,2592.0,13.0,33.0,3.0,0.0,14.0,30.0,134.0,228.0,16.0,34.0,0.0,3.0,0.0,11.0,742.0,2802.0
08011,564.0,2728.0,0.0,172.0,0.0,44.0,0.0,545.0,386.0,1458.0,33.0,68.0,0.0,0.0,2.0,89.0,918.0,4024.0
08013,42107.0,201145.0,474.0,1221.0,2896.0,10478.0,673.0,2130.0,14911.0,27576.0,3622.0,5437.0,37.0,177.0,2859.0,5953.0,52804.0,221271.0
08014,10659.0,36782.0,61.0,165.0,853.0,2791.0,108.0,500.0,2509.0,4716.0,1241.0,1029.0,0.0,0.0,488.0,809.0,12347.0,40307.0
08015,2382.0,13255.0,44.0,161.0,0.0,51.0,46.0,321.0,379.0,1479.0,95.0,256.0,0.0,0.0,0.0,151.0,2689.0,14495.0
08017,443.0,1248.0,1.0,10.0,16.0,15.0,1.0,5.0,84.0,174.0,11.0,9.0,0.0,0.0,0.0,6.0,522.0,1406.0
08019,1225.0,7059.0,0.0,59.0,29.0,29.0,36.0,84.0,128.0,379.0,93.0,79.0,0.0,37.0,53.0,48.0,1272.0,7317.0
08021,1036.0,2534.0,51.0,104.0,0.0,14.0,0.0,8.0,1177.0,3307.0,47.0,91.0,0.0,15.0,60.0,298.0,2115.0,5446.0
08023,165.0,983.0,0.0,12.0,0.0,28.0,0.0,0.0,514.0,1792.0,23.0,114.0,0.0,0.0,10.0,65.0,660.0,2669.0
08025,440.0,2954.0,8.0,54.0,0.0,21.0,0.0,292.0,697.0,977.0,87.0,72.0,0.0,27.0,225.0,100.0,865.0,3800.0
08027,633.0,3307.0,0.0,56.0,0.0,0.0,77.0,58.0,36.0,80.0,13.0,45.0,3.0,0.0,0.0,7.0,665.0,3379.0
08029,4610.0,20186.0,83.0,102.0,29.0,179.0,2.0,288.0,1552.0,2896.0,98.0,300.0,0.0,0.0,111.0,350.0,6009.0,22663.0
08031,43581.0,301373.0,1720.0,5307.0,4461.0,18639.0,15698.0,47360.0,66610.0,134409.0,8790.0,13739.0,293.0,557.0,12347.0,26481.0,92584.0,401678.0
08033,329.0,1359.0,11.0,12.0,0.0,0.0,0.0,0.0,39.0,71.0,31.0,12.0,0.0,3.0,0.0,2.0,367.0,1424.0
08035,70945.0,186984.0,202.0,653.0,3467.0,9004.0,797.0,2519.0,9137.0,15870.0,4986.0,3882.0,28.0,131.0,634.0,2821.0,78570.0,199280.0
08037,6429.0,28808.0,100.0,201.0,155.0,396.0,13.0,334.0,5501.0,10266.0,343.0,511.0,0.0,39.0,1572.0,2356.0,10117.0,36439.0
08039,4676.0,16779.0,6.0,92.0,66.0,134.0,0.0,126.0,496.0,972.0,322.0,298.0,0.0,11.0,0.0,72.0,5105.0,17623.0
08041,100404.0,362039.0,1073.0,3112.0,4066.0,13872.0,10488.0,29070.0,38384.0,66302.0,16795.0,18797.0,725.0,1690.0,10150.0,19525.0,122746.0,402915.0
08043,6221.0,30304.0,60.0,699.0,17.0,304.0,65.0,2386.0,1183.0,4897.0,438.0,645.0,0.0,27.0,115.0,865.0,7112.0,34076.0
08045,8211.0,31011.0,179.0,308.0,99.0,322.0,65.0,433.0,6222.0,9822.0,534.0,804.0,0.0,0.0,1831.0,2221.0,12296.0,37984.0
08047,911.0,4034.0,0.0,4.0,0.0,8.0,0.0,29.0,147.0,346.0,88.0,147.0,0.0,0.0,31.0,133.0,962.0,4203.0
08049,2095.0,10584.0,0.0,26.0,0.0,273.0,140.0,63.0,327.0,562.0,92.0,24.0,0.0,108.0,222.0,245.0,2244.0,10974.0
08051,2257.0,11499.0,0.0,71.0,0.0,98.0,0.0,112.0,469.0,935.0,185.0,126.0,0.0,21.0,18.0,48.0,2690.0,12282.0
08053,138.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,12.0,0.0,0.0,0.0,0.0,138.0,722.0
08055,490.0,3682.0,227.0,199.0,0.0,12.0,24.0,20.0,532.0,1720.0,16.0,161.0,0.0,0.0,0.0,235.0,767.0,4841.0
08057,142.0,976.0,0.0,5.0,0.0,0.0,0.0,1.0,75.0,131.0,0.0,7.0,0.0,0.0,29.0,49.0,188.0,1056.0
08059,80458.0,354965.0,1468.0,3348.0,2874.0,11358.0,1476.0,4539.0,27001.0,56141.0,6950.0,8604.0,82.0,236.0,2438.0,7344.0,101988.0,399639.0
08061,277.0,996.0,0.0,5.0,1.0,0.0,0.0,12.0,68.0,37.0,36.0,37.0,0.0,0.0,0.0,0.0,340.0,1032.0
08063,1255.0,4800.0,0.0,20.0,4.0,21.0,2.0,332.0,548.0,962.0,44.0,20.0,0.0,13.0,93.0,77.0,1689.0,5665.0
08065,586.0,3802.0,8.0,8.0,0.0,48.0,0.0,5.0,970.0,1804.0,76.0,71.0,12.0,5.0,166.0,553.0,1370.0,5040.0
08067,7374.0,34940.0,680.0,2247.0,91.0,290.0,18.0,184.0,2115.0,4510.0,334.0,908.0,2.0,60.0,277.0,985.0,9046.0,38060.0
08069,48518.0,217284.0,354.0,1463.0,1403.0,4935.0,621.0,2238.0,12068.0,22775.0,4348.0,5670.0,49.0,253.0,2059.0,5005.0,56922.0,232907.0
08071,1121.0,6536.0,51.0,249.0,0.0,99.0,74.0,192.0,1572.0,4574.0,234.0,392.0,3.0,22.0,255.0,942.0,2212.0,9778.0
08073,953.0,2830.0,6.0,82.0,0.0,5.0,10.0,601.0,112.0,819.0,4.0,90.0,0.0,0.0,8.0,42.0,1057.0,3573.0
08075,3133.0,14082.0,41.0,223.0,0.0,467.0,4.0,313.0,942.0,2433.0,279.0,355.0,0.0,8.0,3.0,207.0,3953.0,16075.0
08077,24590.0,96855.0,173.0,996.0,106.0,796.0,291.0,813.0,7231.0,13290.0,1912.0,2287.0,51.0,132.0,629.0,2461.0,30464.0,106723.0
08079,25.0,619.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,45.0,0.0,4.0,0.0,0.0,29.0,35.0,30.0,629.0
08081,2575.0,8202.0,132.0,157.0,27.0,85.0,32.0,32.0,691.0,1182.0,29.0,94.0,36.0,66.0,58.0,162.0,3105.0,9102.0
08083,3513.0,15388.0,950.0,1996.0,0.0,64.0,72.0,23.0,1135.0,1987.0,413.0,452.0,0.0,0.0,70.0,324.0,4319.0,17017.0
08085,5866.0,25324.0,102.0,194.0,28.0,151.0,41.0,223.0,3121.0,5122.0,244.0,610.0,27.0,105.0,531.0,772.0,8317.0,29470.0
08087,3468.0,13702.0,8.0,171.0,12.0,105.0,199.0,541.0,3750.0,6163.0,395.0,489.0,0.0,3.0,409.0,507.0,6585.0,18935.0
08089,1930.0,8307.0,53.0,256.0,36.0,139.0,15.0,47.0,2387.0,5260.0,139.0,204.0,0.0,187.0,102.0,558.0,4071.0,12765.0
08091,573.0,3683.0,0.0,7.0,0.0,38.0,0.0,0.0,56.0,164.0,0.0,59.0,0.0,0.0,0.0,0.0,629.0,3847.0
08093,2347.0,12288.0,72.0,106.0,0.0,156.0,0.0,0.0,261.0,655.0,82.0,102.0,14.0,110.0,13.0,11.0,2593.0,12930.0
08095,663.0,2767.0,10.0,25.0,17.0,19.0,2.0,5.0,345.0,447.0,18.0,89.0,0.0,0.0,0.0,30.0,996.0,3160.0
08097,2274.0,12760.0,19.0,38.0,55.0,196.0,61.0,205.0,447.0,1237.0,118.0,77.0,0.0,1.0,30.0,168.0,2595.0,13857.0
08099,1518.0,6013.0,4.0,79.0,15.0,39.0,13.0,68.0,1641.0,2757.0,101.0,83.0,0.0,0.0,17.0,171.0,3100.0,8545.0
08101,15071.0,70558.0,1134.0,3295.0,217.0,1017.0,934.0,2682.0,20892.0,47420.0,3095.0,4085.0,4.0,75.0,5389.0,12376.0,27206.0,100010.0
08103,1330.0,4346.0,123.0,124.0,0.0,0.0,0.0,31.0,232.0,481.0,19.0,50.0,0.0,11.0,3.0,30.0,1540.0,4781.0
08105,1166.0,5067.0,75.0,171.0,22.0,22.0,1.0,94.0,1574.0,3613.0,53.0,111.0,0.0,22.0,383.0,872.0,2310.0,7609.0
08107,3934.0,17349.0,7.0,77.0,33.0,212.0,56.0,43.0,521.0,1091.0,148.0,176.0,0.0,0.0,142.0,312.0,4296.0,18104.0
08109,581.0,2970.0,0.0,81.0,0.0,70.0,5.0,18.0,776.0,1651.0,82.0,103.0,0.0,0.0,120.0,291.0,1202.0,4266.0
08111,44.0,421.0,6.0,3.0,0.0,0.0,0.0,0.0,15.0,102.0,0.0,5.0,0.0,0.0,4.0,17.0,55.0,516.0
08113,1195.0,5510.0,0.0,27.0,0.0,103.0,0.0,18.0,223.0,506.0,55.0,59.0,0.0,0.0,23.0,29.0,1387.0,5975.0
08115,362.0,1533.0,3.0,9.0,3.0,26.0,0.0,29.0,85.0,236.0,30.0,56.0,0.0,0.0,2.0,38.0,444.0,1725.0
08117,3136.0,20318.0,86.0,107.0,106.0,164.0,14.0,320.0,1404.0,2862.0,110.0,250.0,88.0,22.0,562.0,1159.0,3918.0,22034.0
08119,3738.0,17167.0,30.0,55.0,12.0,230.0,47.0,204.0,461.0,953.0,157.0,324.0,0.0,0.0,90.0,186.0,4109.0,17896.0
08121,857.0,3376.0,0.0,33.0,9.0,13.0,0.0,28.0,152.0,293.0,34.0,18.0,0.0,0.0,18.0,37.0,977.0,3628.0
08123,40703.0,140681.0,534.0,1798.0,1085.0,2565.0,810.0,2089.0,28788.0,48892.0,3386.0,4136.0,44.0,134.0,6391.0,11695.0,61114.0,175167.0
08125,1707.0,6120.0,0.0,10.0,0.0,11.0,119.0,3.0,930.0,1271.0,131.0,77.0,0.0,0.0,85.0,160.0,2400.0,7189.0
09001,127554.0,474757.0,448.0,1786.0,11149.0,36249.0,27548.0,78135.0,51564.0,120156.0,12554.0,11698.0,22.0,300.0,17972.0,47325.0,154433.0,540364.0
09003,100651.0,472349.0,742.0,1542.0,10893.0,32080.0,30807.0,89365.0,48768.0,99976.0,14481.0,14047.0,145.0,230.0,14535.0,36610.0,125322.0,526144.0
09005,31154.0,136844.0,79.0,262.0,938.0,2432.0,764.0,2063.0,3353.0,6296.0,1466.0,1686.0,0.0,6.0,737.0,1651.0,33266.0,140954.0
09007,25352.0,114854.0,5.0,125.0,953.0,3605.0,2153.0,6230.0,3041.0,6142.0,1564.0,2007.0,0.0,8.0,341.0,1197.0,27565.0,119412.0
09009,94120.0,469857.0,447.0,1338.0,7671.0,25916.0,29717.0,81002.0,47339.0,93943.0,9834.0,11488.0,11.0,132.0,15670.0,32223.0,120624.0,526151.0
09011,37072.0,172613.0,315.0,1299.0,2499.0,8859.0,3711.0,11634.0,8753.0,17414.0,6103.0,7400.0,29.0,72.0,2110.0,6594.0,41553.0,181007.0
09013,23667.0,107447.0,0.0,70.0,1199.0,4782.0,857.0,3895.0,2065.0,5322.0,1590.0,1988.0,0.0,6.0,495.0,1585.0,24687.0,110794.0
09015,18513.0,80315.0,180.0,270.0,293.0,1152.0,502.0,2118.0,4364.0,8012.0,1757.0,2256.0,7.0,13.0,914.0,1922.0,21079.0,85007.0
10001,22186.0,85760.0,117.0,973.0,691.0,2854.0,10945.0,30266.0,3944.0,7152.0,4024.0,3069.0,0.0,116.0,561.0,1968.0,24097.0,89828.0
10003,59124.0,269714.0,256.0,856.0,6269.0,21456.0,34880.0,98139.0,17630.0,32938.0,7481.0,6301.0,13.0,140.0,4006.0,9998.0,69837.0,290011.0
10005,23590.0,131548.0,156.0,782.0,595.0,1778.0,6965.0,19286.0,7550.0,11492.0,2538.0,1853.0,0.0,37.0,1535.0,2927.0,29188.0,139662.0
11001,22174.0,208315.0,368.0,1786.0,1969.0,21853.0,68182.0,248265.0,15782.0,50021.0,5481.0,11846.0,0.0,250.0,7175.0,19984.0,28130.0,232195.0
12001,22973.0,136463.0,104.0,669.0,2230.0,12150.0,13169.0,37411.0,4330.0,18218.0,3422.0,4534.0,120.0,390.0,578.0,1829.0,26046.0,151566.0
12003,5628.0,16631.0,0.0,39.0,18.0,144.0,937.0,3001.0,172.0,466.0,11.0,115.0,0.0,0.0,126.0,95.0,5674.0,16975.0
12005,26022.0,110645.0,191.0,803.0,756.0,2810.0,4788.0,14093.0,3164.0,6465.0,3577.0,3242.0,36.0,66.0,225.0,856.0,28334.0,115576.0
12007,3971.0,16292.0,0.0,23.0,0.0,110.0,1010.0,4447.0,148.0,882.0,271.0,194.0,0.0,7.0,0.0,38.0,4119.0,17004.0
12009,66928.0,354223.0,350.0,1425.0,2633.0,10143.0,15405.0,41509.0,14551.0,35628.0,6506.0,8513.0,111.0,382.0,1923.0,4929.0,77593.0,382169.0
12011,116225.0,628029.0,913.0,3533.0,13258.0,51234.0,141609.0,371478.0,119066.0,377925.0,19784.0,31307.0,99.0,769.0,13276.0,41757.0,211458.0,942677.0
12013,2365.0,8894.0,42.0,128.0,29.0,65.0,335.0,1628.0,225.0,590.0,124.0,227.0,0.0,0.0,0.0,162.0,2573.0,9302.0
12015,15720.0,124856.0,41.0,319.0,274.0,1852.0,1682.0,7612.0,2954.0,7853.0,1606.0,1410.0,0.0,5.0,178.0,772.0,18348.0,131684.0
12017,17093.0,107019.0,4.0,496.0,433.0,1793.0,1064.0,3115.0,1892.0,5176.0,988.0,1085.0,0.0,0.0,39.0,352.0,18681.0,111604.0
12019,33302.0,115023.0,69.0,378.0,1344.0,4907.0,5517.0,13758.0,5655.0,11809.0,3884.0,3373.0,57.0,120.0,422.0,1689.0,37562.0,124337.0
12021,26010.0,194011.0,331.0,577.0,927.0,3333.0,7019.0,16278.0,27861.0,62513.0,1695.0,2469.0,0.0,16.0,2517.0,6449.0,50685.0,248795.0
12023,10030.0,39713.0,0.0,195.0,111.0,432.0,2880.0,9273.0,1028.0,2621.0,941.0,955.0,0.0,24.0,142.0,506.0,10741.0,41606.0
12027,3016.0,16276.0,61.0,59.0,0.0,106.0,1053.0,3571.0,3285.0,7387.0,79.0,309.0,0.0,18.0,203.0,805.0,6008.0,22685.0
12029,2553.0,11182.0,14.0,22.0,24.0,96.0,250.0,1166.0,56.0,535.0,99.0,196.0,0.0,28.0,0.0,19.0,2568.0,11609.0
12031,88572.0,403145.0,332.0,1851.0,7666.0,31134.0,74457.0,187376.0,22230.0,52545.0,15173.0,14066.0,215.0,733.0,2243.0,7871.0,104461.0,443095.0
12033,34426.0,166497.0,188.0,1092.0,1515.0,7349.0,17299.0,48880.0,4367.0,11803.0,7191.0,7404.0,99.0,383.0,943.0,2736.0,37196.0,174052.0
12035,11984.0,63697.0,14.0,112.0,425.0,1960.0,2770.0,8530.0,2633.0,7038.0,1232.0,864.0,14.0,11.0,720.0,2081.0,13572.0,68478.0
12037,1539.0,7603.0,2.0,57.0,0.0,88.0,208.0,1484.0,93.0,484.0,91.0,43.0,0.0,68.0,5.0,48.0,1619.0,7915.0
12039,2033.0,13563.0,0.0,43.0,0.0,223.0,6432.0,19005.0,1735.0,2928.0,210.0,468.0,0.0,13.0,448.0,746.0,3306.0,15530.0
12041,2967.0,11881.0,1.0,30.0,39.0,42.0,226.0,811.0,279.0,585.0,40.0,196.0,0.0,0.0,0.0,44.0,3216.0,12347.0
12043,919.0,7165.0,215.0,315.0,0.0,56.0,269.0,1460.0,857.0,1960.0,26.0,108.0,0.0,0.0,41.0,181.0,1697.0,8904.0
12045,1931.0,9711.0,0.0,88.0,116.0,148.0,222.0,2615.0,112.0,649.0,98.0,113.0,0.0,16.0,0.0,65.0,2043.0,10261.0
12047,1308.0,6600.0,0.0,45.0,8.0,42.0,946.0,3962.0,418.0,904.0,170.0,167.0,0.0,0.0,56.0,258.0,1560.0,7181.0
12049,2259.0,10755.0,27.0,51.0,6.0,44.0,475.0,1713.0,4374.0,7427.0,268.0,208.0,0.0,7.0,603.0,1391.0,5917.0,16758.0
12051,2474.0,10592.0,306.0,516.0,95.0,281.0,1187.0,3417.0,6411.0,12971.0,421.0,273.0,33.0,12.0,1291.0,2224.0,7353.0,20954.0
12053,23187.0,117499.0,117.0,311.0,403.0,1499.0,2818.0,6587.0,5622.0,14191.0,1670.0,2011.0,0.0,50.0,700.0,1416.0,27614.0,129613.0
12055,8393.0,59651.0,33.0,124.0,426.0,1053.0,2520.0,6880.0,5547.0,12416.0,835.0,983.0,50.0,70.0,1592.0,2111.0,12115.0,69536.0
12057,120699.0,554268.0,1290.0,3375.0,10248.0,37845.0,62325.0,154410.0,98667.0,240873.0,18500.0,22738.0,446.0,615.0,19840.0,44500.0,190014.0,736738.0
12059,3526.0,13619.0,0.0,56.0,0.0,73.0,224.0,1148.0,130.0,400.0,101.0,403.0,0.0,23.0,67.0,55.0,3589.0,13896.0
12061,14852.0,94372.0,77.0,262.0,341.0,1362.0,4019.0,9191.0,5472.0,11349.0,1162.0,1206.0,0.0,0.0,500.0,1633.0,19451.0,103662.0
12063,5635.0,26460.0,54.0,193.0,75.0,226.0,2621.0,10457.0,501.0,1800.0,240.0,729.0,0.0,33.0,228.0,206.0,5994.0,27844.0
12065,1126.0,7097.0,0.0,39.0,0.0,0.0,1140.0,3996.0,65.0,516.0,6.0,130.0,0.0,0.0,107.0,131.0,1179.0,7470.0
12067,1364.0,4747.0,0.0,0.0,0.0,6.0,230.0,1366.0,295.0,763.0,12.0,115.0,0.0,0.0,15.0,252.0,1633.0,5172.0
12069,35746.0,188704.0,366.0,817.0,1090.0,4429.0,8373.0,21943.0,13705.0,28231.0,3622.0,3948.0,68.0,264.0,1931.0,4839.0,46939.0,211932.0
12071,61663.0,399762.0,519.0,1464.0,2252.0,8327.0,18622.0,38693.0,40335.0,87480.0,4742.0,6437.0,24.0,125.0,6362.0,15029.0,92954.0,468125.0
12073,25793.0,137362.0,146.0,768.0,1991.0,7132.0,20907.0,67164.0,3508.0,13643.0,2241.0,4038.0,0.0,37.0,446.0,2007.0,28394.0,147669.0
12075,5685.0,26217.0,71.0,141.0,27.0,170.0,891.0,2752.0,997.0,2183.0,437.0,418.0,0.0,3.0,16.0,113.0,6597.0,28185.0
12077,1167.0,4931.0,0.0,32.0,0.0,67.0,139.0,1232.0,167.0,431.0,57.0,77.0,0.0,0.0,103.0,120.0,1249.0,5219.0
12079,1749.0,8453.0,31.0,35.0,0.0,45.0,1645.0,5605.0,221.0,700.0,167.0,127.0,0.0,0.0,29.0,174.0,1928.0,8943.0
12081,35245.0,213023.0,39.0,506.0,1328.0,4981.0,9878.0,22025.0,19748.0,33645.0,2300.0,2791.0,15.0,164.0,3230.0,5611.0,50987.0,239874.0
12083,36366.0,207616.0,174.0,992.0,981.0,4078.0,11601.0,31897.0,11999.0,27314.0,4074.0,3419.0,28.0,94.0,1419.0,2939.0,45154.0,229961.0
12085,16172.0,104131.0,193.0,438.0,353.0,1336.0,1919.0,6563.0,6704.0,12787.0,1111.0,1429.0,0.0,10.0,2357.0,3830.0,19957.0,112090.0
12086,84583.0,314117.0,821.0,3180.0,6664.0,35207.0,123822.0,368156.0,339050.0,1392683.0,11637.0,25843.0,30.0,582.0,11782.0,52228.0,395944.0,1603146.0
12087,5913.0,46477.0,38.0,296.0,102.0,667.0,1179.0,3791.0,4015.0,12710.0,473.0,905.0,0.0,0.0,217.0,605.0,9496.0,58132.0
12089,13025.0,53151.0,42.0,201.0,107.0,563.0,1094.0,3782.0,902.0,1917.0,545.0,613.0,0.0,25.0,104.0,216.0,13808.0,54780.0
12091,28333.0,116155.0,244.0,863.0,883.0,4754.0,4087.0,13493.0,5119.0,10536.0,5305.0,4132.0,246.0,132.0,1721.0,3870.0,30468.0,122039.0
12093,4386.0,20704.0,104.0,264.0,125.0,255.0,954.0,2582.0,3429.0,6370.0,79.0,281.0,0.0,0.0,346.0,730.0,7408.0,26127.0
12095,93007.0,441852.0,716.0,2076.0,12995.0,50818.0,72371.0,183383.0,95536.0,257391.0,14673.0,22504.0,275.0,381.0,20357.0,56116.0,159809.0,632565.0
12097,21674.0,88498.0,159.0,532.0,1301.0,6590.0,9622.0,24439.0,42572.0,104810.0,4273.0,6306.0,121.0,76.0,5360.0,14346.0,55483.0,172262.0
