County,MedianHouseholdIncome,TotalPopulation,Male,Female,Age0_4,Age5_9,Age10_14,Age15_19,Age20_24,Age25_34,Age35_44,Age45_54,Age55_59,Age60_64,Age65_74,Age75_84,Age85,MedianAge,WhiteAlone,BlackAlone,AmericanIndianAlaskaNativeAlone,AsianAlone,NativeHawaiianPacificIslanderAlone,OtherRaceAlone,WhiteBlack,WhiteAmericanIndianAlaskaNative,WhiteAsian,BlackAmericanIndianAlaskaNative,White,Black,AmericanIndianAlaskaNative,Asian,NativeHawaiianPacificIslander,OtherRace,Hispanic,SimpsonDiversityIndex,Population25Plus,EdK8,Ed9_12,EdHS,EdCollNoDegree,EdAssocDegree,EdBachelorDegree,EdGraduateDegree,MedianHousingCosts,Married,Widowed,Divorced,Separated,NeverMarried,Uninsured,ForeignBorn,NonCitizen,Disability,MfgEmp1970,MfgEmp1980,MfgEmp1990,MfgEmp2001,MfgEmp2015,TotalEmp1970,TotalEmp1980,TotalEmp1990,TotalEmp2001,TotalEmp2015,WoodardAmericanNation,LandAreaSqMiles,Employment,LaborForce,Unemployment,TotalSSI,AgedSSI,BlindDisabledSSI,OASDI,SSIPayments,NCHS_UrbanRural2013,NCHS_UrbanRural2006,NCHS_UrbanRural1990,TotalReligiousAdherents,EvangelicalAdherents,CatholicAdherents,MormonAdherents,State,FoundryCounty,MexicanBorderCounty
34009,57637,95805,46617,49188,4497,4729,4729,5654,5536,9505,9224,13991,7245,8414,12319,7263,2699,48.3,87036,4534,88,1103,5,1544,480,365,174,49,88299,5279,631,1297,68,1877,6733,0.1754829037539427,70660,2219,5216,24084,13062,4942,13802,7335,1232,43708,6875,7530,1228,22509,8253,5274,2699,13559,1488,1220,990,1121,NA,25672,38264,47010,55123,60569,Midlands,252.12661446895035,42684.0,46507.0,3823.0,1814,136,1678,700,1010000,Small metro,Small metro,Medium metro,53136,6822,35541,291,34,TRUE,FALSE
34011,49984,157035,80938,76097,10569,10715,9911,9538,10661,23085,21553,21699,10035,8282,11730,6247,3010,36.9,99014,32152,1218,2115,0,16140,1858,704,338,916,103286,36123,3359,2835,228,18113,44982,0.5416143674225968,105641,10205,13560,41611,18350,6477,11072,4366,1110,49833,8305,13465,3775,50588,19437,15657,10711,22072,22235,19206,15457,11569,8763,58153,64876,68415,71159,75355,Midlands,483.5263148453674,61225.0,65788.0,4563.0,5908,440,5468,1919,3508000,Small metro,Small metro,Small metro,54912,13350,23944,1042,34,TRUE,FALSE
34013,53976,791609,380222,411387,53477,51829,54762,52854,54077,107794,113213,115564,50076,41834,53132,28368,14629,36.9,331872,315809,1967,38889,33,80784,7272,1335,3371,694,348634,328121,5478,44625,1391,87362,171649,0.6409247442339698,524610,40091,42829,150710,90330,29133,103667,67850,1357,246933,37892,56207,20209,270300,126440,200835,100801,97111,116443,85669,52913,33476,18679,486904,443861,455887,455722,472329,New Netherland,126.11776559264456,350326.0,372565.0,22239.0,29218,4008,25210,8546,17355000,Large central metro,Large central metro,Large central metro,444696,34666,261966,4522,34,TRUE,FALSE
34015,76727,290298,141053,149245,16350,18774,19839,19614,19683,34548,38180,45567,20223,17821,22864,11476,5359,39.6,238011,29365,401,8697,20,6478,2990,792,1013,413,243900,33945,1957,10377,391,7609,15737,0.31606630254829216,196038,4810,11530,67307,37885,17044,38993,18469,1487,121668,14591,20474,4236,74366,21582,15738,6200,35884,13199,15970,13112,11567,8060,48219,70324,91499,114672,138227,Midlands,321.9576080911058,142798.0,150166.0,7368.0,4474,314,4160,1456,2549000,Large fringe metro,Large fringe metro,Large fringe metro,139398,30715,75218,660,34,TRUE,FALSE
34017,59741,662619,329204,333415,46112,35894,33011,34410,46895,139397,103227,85394,35693,32195,39679,21435,9277,34.7,368591,84471,2219,96941,142,89853,5216,1155,2993,645,383914,92990,5799,102996,1429,97401,283504,0.6240387578195452,466297,45083,34605,121862,68435,21484,110753,64075,1364,227255,27380,48737,15880,228898,128145,276684,149388,62051,109188,69690,39275,20953,9786,287700,258755,280352,297425,346922,New Netherland,46.2499185474695,346112.0,363281.0,17169.0,21530,5760,15770,7895,11354000,Large central metro,Large central metro,Large central metro,370621,19890,280930,4124,34,TRUE,FALSE
34019,105444,126250,62901,63349,5110,7249,8812,9378,7145,10319,15174,23934,11574,8485,11119,5503,2448,45.0,114966,3259,80,4581,0,1602,196,295,468,19,116146,3628,474,5356,289,2033,7399,0.1728608082620806,88556,1881,3053,20115,14383,5987,25972,17165,1976,60631,4939,9142,1366,29002,5475,10776,4566,10400,5977,6298,8063,4062,2856,24814,33612,53828,67673,76435,New Netherland,427.8282328367056,63423.0,65847.0,2424.0,881,128,753,267,484000,Large fringe metro,Large fringe metro,Large fringe metro,65514,4222,47122,447,34,TRUE,FALSE
34021,72804,370212,181158,189054,21540,22251,23169,27585,28405,46747,49732,55007,24111,21966,26769,15577,7353,38.4,232960,74587,405,37310,0,17975,1815,752,1591,320,238393,77906,1887,39815,385,19407,60119,0.5455247303891191,247262,13980,17080,63338,40202,14634,51208,46820,1473,143135,17589,24867,5762,111900,37753,78812,43219,36848,39895,34795,27620,12289,8672,153757,182263,219736,247569,278920,New Netherland,224.3631460583229,191401.0,199953.0,8552.0,9663,1255,8408,2837,5742000,Medium metro,Medium metro,Medium metro,192783,17274,121650,1533,34,TRUE,FALSE
34023,79593,830300,408374,421926,50179,50424,52163,56784,57417,115768,117062,120934,54719,46023,59199,33120,16508,37.7,506865,81727,1443,192946,26,28451,4160,1136,4584,529,520171,88731,4024,201349,1003,34728,162449,0.5568011192699496,563333,33232,30113,148258,85709,35116,137882,93023,1553,349608,39297,48105,10841,229684,94365,263775,126314,71843,91802,91140,76723,56393,31037,238261,319767,412536,483061,526884,New Netherland,309.2534675169917,423143.0,442596.0,19453.0,13319,4792,8527,3945,7001000,Large fringe metro,Large fringe metro,Large fringe metro,455416,29296,322340,1619,34,TRUE,FALSE
34025,85242,629185,306200,322985,32888,38582,43280,43573,35928,66349,78126,106214,49193,39976,52363,27602,15111,42.3,519725,45844,1030,33245,46,16398,3917,1677,2882,460,529973,52102,4168,37929,792,18123,64639,0.30996605823049517,434934,12124,19575,111354,75842,31088,113624,71327,1765,273679,32924,43213,7202,157417,56701,83136,34997,60922,21422,25917,20191,11682,10632,159792,209643,274969,323293,382328,New Netherland,468.39027893461906,318488.0,332926.0,14438.0,8051,1409,6642,2624,4276000,Large fringe metro,Large fringe metro,Large fringe metro,360391,16025,262031,1562,34,TRUE,FALSE
34027,100214,498192,244074,254118,25886,30716,34654,34406,26680,53472,65563,85070,36895,30049,40708,22687,11406,42.0,406313,15976,555,48406,58,16723,2360,704,4072,50,414975,19319,1709,53863,450,18612,61934,0.3211467433384736,345850,10618,10845,77960,49874,20295,103145,73113,1947,230733,22788,31334,4476,118011,36868,93151,39766,38290,38631,51639,43879,27356,20250,145835,217211,293812,351836,394459,New Netherland,460.5494942827424,252098.0,262299.0,10201.0,4344,1528,2816,1264,2197000,Large fringe metro,Large fringe metro,Large fringe metro,293864,25971,206700,1842,34,TRUE,FALSE
34029,61994,583450,280258,303192,39601,37995,37507,33806,32064,62966,62426,76638,37636,36459,64593,40844,20915,42.8,535865,18073,670,10928,96,8710,2855,1632,2027,368,543779,22326,3188,13558,287,10127,51293,0.15760926894929617,402477,13160,25064,145477,81129,29516,72632,35499,1384,251034,42620,44025,6089,124580,49385,45841,21067,76121,4943,6178,6759,6802,5661,61083,103146,151819,187227,247872,Midlands,628.8275758604809,255087.0,268727.0,13640.0,7461,877,6584,2503,4045000,Large fringe metro,Large fringe metro,Large fringe metro,275856,14510,173318,1191,34,TRUE,FALSE
34031,59739,507574,247026,260548,35169,33058,34953,35713,37065,67552,66996,72165,32915,27002,36211,19597,9178,36.5,326207,63974,2381,26892,26,67211,10654,1943,1915,389,344000,76784,5771,30079,969,71918,198350,0.5351410043726343,331616,32105,26558,115558,53118,18011,56872,29394,1451,179147,23859,30330,9301,161758,82852,143270,64877,44963,81716,68588,51809,30281,18859,211492,216442,228024,222401,238182,New Netherland,186.00447918983085,234532.0,249157.0,14625.0,14928,3184,11744,4896,8380000,Large fringe metro,Large fringe metro,Large fringe metro,289272,20164,199315,3012,34,TRUE,FALSE
34033,61831,65120,31653,33467,3732,4120,4084,4233,3948,7479,7766,9737,4873,4376,5883,3217,1672,41.8,52260,9133,111,638,0,1508,622,299,183,71,53520,9984,531,914,32,1707,5012,0.3326040523978103,45003,2276,3836,17365,8423,3961,6419,2723,1174,25901,4148,5584,1064,16487,6165,3316,1771,9766,12092,9014,5840,3666,2399,28009,29679,29052,28033,27887,Midlands,331.8406318502431,29441.0,31281.0,1840.0,1704,85,1619,553,998000,Large fringe metro,Large fringe metro,Large fringe metro,20855,4109,6959,324,34,TRUE,FALSE
34035,100667,330604,161252,169352,18412,21296,23632,22240,17298,36137,46021,56752,24519,19183,24600,13500,7014,40.8,225609,30070,440,53132,10,14742,1918,255,1969,427,230793,33298,1424,56214,80,15956,46148,0.4934416560621703,227726,6053,7202,49802,32124,12992,66482,53071,1888,151271,14967,21114,2940,76972,26275,79894,33893,25709,23743,29602,23039,21041,16837,74529,111970,165242,219837,247910,New Netherland,301.86251466037737,166792.0,173813.0,7021.0,2866,937,1929,731,1426000,Large fringe metro,Large fringe metro,Large fringe metro,156935,13158,98951,522,34,TRUE,FALSE
34037,86565,145930,72391,73539,6966,8962,9627,10262,8457,14156,18311,26327,12220,10170,12645,5413,2414,43.4,136207,3082,80,2698,8,1526,439,471,757,0,138169,3768,786,3684,93,1949,10330,0.13224233557549225,101656,1775,4434,31519,20924,8690,23579,10735,1732,67290,6861,10593,2046,33585,11501,11220,3465,14153,3297,3668,3199,2398,2527,21601,32085,45119,55290,62892,New Netherland,518.7486966563298,73506.0,76913.0,3407.0,1659,137,1522,522,834000,Large fringe metro,Large fringe metro,Large fringe metro,71806,4368,56400,448,34,TRUE,FALSE
34039,69594,548744,267263,281481,35770,36597,36876,35870,34451,71025,77330,83527,37508,28877,38023,21298,11592,38.1,317541,116922,989,26463,16,74182,3704,792,2441,361,327183,123359,2643,30280,669,78113,161529,0.5910052519511907,369180,29576,23517,109487,65430,20748,72766,47656,1543,204368,26810,34281,11427,162615,82054,161443,81593,50029,98138,84989,57956,44658,19201,293387,301685,295050,302029,310280,New Netherland,102.77050433289506,263466.0,277686.0,14220.0,11068,2473,8595,3377,6052000,Large central metro,Large fringe metro,Large central metro,354958,30123,247240,2521,34,TRUE,FALSE
34041,70471,107226,52134,55092,5166,6508,7079,7259,6454,11114,13464,18542,8268,6935,9151,4723,2563,42.6,95594,4413,210,2904,5,2513,294,332,513,19,96972,4888,576,3605,59,2748,8589,0.20252919098038014,74760,2666,4755,25401,13831,5772,14699,7636,1427,48218,6105,8228,1504,24419,9497,9873,4562,11898,12941,13132,9449,7220,3350,31354,36612,42365,48357,49962,New Netherland,356.5080516815346,53672.0,56142.0,2470.0,1488,183,1305,485,835000,Medium metro,Medium metro,Large fringe metro,46743,3805,28114,NA,34,TRUE,FALSE
35001,47725,673943,330578,343365,43026,43846,43743,42745,49181,100973,84320,89563,44368,40423,52462,27817,11476,36.5,484208,19994,30359,15641,147,94775,3991,4841,4664,904,505344,26794,38565,25670,1837,106111,328327,0.45672858319332177,451402,24103,30377,107318,107330,34973,80594,66707,911,237434,29340,74979,9780,191795,96629,71583,45592,86822,9685,17895,22826,20529,14209,138485,223093,310753,387887,417562,El Norte,1161.0396123299033,304501.0,323284.0,18783.0,18101,2076,16025,6133,10119000,Medium metro,Medium metro,Medium metro,312701,81470,175266,14184,35,FALSE,FALSE
35003,42973,3583,1904,1679,75,166,160,290,70,150,197,495,473,335,852,194,126,57.1,3455,24,19,12,0,15,0,16,0,0,3513,24,35,12,0,57,629,0.0686826712859534,2822,23,144,1023,681,217,418,316,329,1572,379,248,70,913,595,71,4,1006,62,116,106,NA,55,919,1059,1245,1479,1654,Far West,6924.186246525207,1134.0,1231.0,97.0,74,12,62,30,38000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",1066,359,300,347,35,FALSE,FALSE
35005,40630,65811,32746,33065,4810,5123,4872,5334,4594,8298,7334,8076,3980,3885,5140,3000,1365,34.8,52370,1150,811,521,0,9014,241,547,124,0,54111,1553,1527,798,87,9834,35657,0.3429644070784913,41078,4556,4455,11080,10172,3387,4876,2552,626,24534,3876,6121,816,15659,11151,8703,5257,10872,1468,2757,3749,2147,1139,17142,23034,26928,27407,29917,El Norte,6065.2350784645305,25887.0,27735.0,1848.0,2265,291,1974,911,1174000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",35097,17026,14031,1351,35,FALSE,FALSE
35006,34565,27382,13817,13565,1916,1928,1680,1773,1930,3987,3373,3411,1756,1743,2235,1357,293,36.2,11878,278,11149,171,0,3025,115,293,7,70,12549,533,11600,213,62,3359,10267,0.6212831711118247,18155,1174,2199,6622,4331,1652,1528,649,443,8328,1617,2842,590,8481,5181,1012,426,5607,NA,NA,698,402,167,NA,NA,6175,8727,10444,Far West,4539.881887492069,8548.0,9322.0,774.0,964,126,838,346,523000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",13313,2749,9000,1219,35,FALSE,FALSE
35007,32380,12997,6510,6487,647,748,635,716,777,1407,1199,1787,1035,1135,1694,960,257,47.6,11112,54,170,146,0,1213,12,173,0,0,11410,66,361,152,6,1324,6321,0.25534357610721037,9474,323,756,3209,2506,646,1415,619,539,5297,976,1601,121,2972,1581,443,310,2674,452,403,361,283,173,4926,6661,6481,7995,7067,El Norte,3757.9748179892754,5216.0,5568.0,352.0,413,30,383,174,236000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",7275,2256,3426,461,35,FALSE,FALSE
35009,41084,50497,26088,24409,4304,4095,3359,3478,4846,8226,5888,5591,2504,2509,3180,1707,810,30.7,35179,3207,596,779,7,8960,348,357,223,90,36395,3945,1100,1127,128,9467,20152,0.47359579180903877,30415,2277,3087,7679,7924,3113,3827,2508,755,18866,2014,5307,814,11738,7509,4251,2826,7617,675,995,772,379,747,18595,20279,19697,21912,26512,Greater Appalachia,1405.4547898451613,20941.0,22105.0,1164.0,1579,112,1467,567,816000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",27193,13955,9861,912,35,FALSE,FALSE
35011,32500,2020,907,1113,24,95,172,314,30,146,197,205,318,109,232,115,63,47.3,1617,0,0,3,0,305,4,91,0,0,1712,4,91,3,0,305,911,0.3221277713506475,1385,92,141,594,374,50,94,40,381,477,220,329,48,654,242,105,81,415,NA,NA,19,NA,NA,1060,1030,910,1058,999,El Norte,2323.0846875778384,773.0,810.0,37.0,81,10,71,35,38000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",1985,977,705,47,35,FALSE,FALSE
35013,38853,213963,105321,108642,15790,14873,15494,17890,22537,27135,23221,24609,12729,10669,16382,9487,3147,32.4,190551,3702,2362,2329,0,10503,725,923,583,46,194124,4617,3950,3661,211,12042,142295,0.2073451907679441,127379,16541,11128,28027,27083,9261,20691,14648,699,77526,8894,17284,4195,59907,36633,35123,23033,23317,1229,2691,3995,3384,2751,27080,39628,57771,78828,100215,El Norte,3808.1647986441226,88409.0,94606.0,6197.0,8093,1645,6448,3555,4144000,Small metro,Small metro,Small metro,102339,22120,66491,4436,35,FALSE,TRUE
35015,56618,55641,28251,27390,3901,4019,4127,3867,3582,7554,6343,7373,3475,3660,4131,2771,838,36.5,49855,737,859,288,17,3017,100,234,172,20,50584,896,1202,502,81,3263,25558,0.19512971434008364,36145,2134,3937,12279,8433,2921,3871,2570,716,21928,3008,5493,698,12424,7859,3075,1908,7881,679,1078,802,897,1075,16188,21650,22024,25322,36710,El Norte,4176.365532973517,25782.0,27654.0,1872.0,1300,142,1158,527,669000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",35008,16569,13254,1457,35,FALSE,FALSE
35017,38311,29119,14383,14736,1737,1780,1756,1835,1494,2849,2733,3433,2509,2156,3921,2084,832,46.5,25942,184,397,57,0,1721,36,416,190,0,26634,224,834,352,4,1889,14321,0.20353845278601335,20517,1194,1937,5514,5128,1362,2625,2757,554,10921,2027,3672,382,6820,2504,1168,416,6300,368,434,705,NA,187,8352,10405,11998,14482,13343,El Norte,3961.183839113094,11586.0,12375.0,789.0,853,83,770,323,461000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",14747,2530,9587,1638,35,FALSE,TRUE
35019,30772,4526,2620,1906,221,217,304,258,236,680,620,582,325,159,399,433,92,41.6,3809,71,127,1,0,400,34,12,1,0,3927,105,139,2,0,471,3498,0.2732548865994371,3290,236,591,1321,587,110,257,188,483,1275,443,556,68,1445,359,71,45,885,10,34,23,12,NA,1815,1860,1897,1899,2229,El Norte,3029.7704985530777,1600.0,1718.0,118.0,259,44,215,136,117000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",4208,180,4000,NA,35,FALSE,FALSE
35021,33393,565,292,273,33,29,17,27,32,42,11,41,111,80,79,37,26,56.9,525,0,1,1,0,11,0,1,0,0,552,3,5,1,1,34,218,0.13884509706769976,427,7,42,167,81,21,90,19,417,229,28,116,2,111,44,14,11,124,51,55,NA,NA,NA,663,569,530,438,475,Greater Appalachia,2125.478140828048,253.0,270.0,17.0,15,NA,NA,NA,6000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",858,197,608,NA,35,FALSE,FALSE
35023,34444,4643,2313,2330,312,294,259,480,222,388,551,645,361,271,438,304,118,41.8,4235,12,18,0,0,237,0,90,0,0,4336,52,108,0,0,288,2632,0.17426958311428298,3076,328,397,955,756,202,285,153,421,1742,374,468,91,1103,782,405,209,790,NA,543,630,NA,NA,1839,2483,2823,2264,2112,El Norte,3438.459455089278,2065.0,2179.0,114.0,162,29,133,72,76000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",3830,383,2871,448,35,FALSE,TRUE
35025,57533,68149,35007,33142,5843,5803,5723,4998,4872,10019,8337,8282,3916,3073,4034,2428,821,31.8,59507,2352,610,131,0,3794,852,290,57,24,61145,3303,977,219,36,4289,37152,0.23013048268151914,40910,5012,6497,12461,8610,2915,3308,2107,663,27066,2488,5383,965,14929,12941,10771,7948,7662,723,1182,586,425,1035,21059,29723,27298,29553,40286,Greater Appalachia,4391.426346356102,23660.0,26113.0,2453.0,1553,245,1308,661,784000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",35411,21652,10274,958,35,FALSE,FALSE
35027,40708,19931,9898,10033,957,1176,974,881,919,1937,1816,2678,1836,1724,3097,1653,283,50.4,17081,124,553,36,0,1694,63,195,3,0,17487,187,817,39,0,1876,6212,0.2554876956328145,15024,718,1040,4002,3667,1331,2926,1340,714,8782,1329,2894,202,3617,2656,1397,885,3560,49,117,191,178,133,3166,5971,7167,9984,10688,El Norte,4831.114898131653,7916.0,8437.0,521.0,371,38,333,142,186000,Noncore (nonmetropolitan),Micropolitan (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",8007,3611,2745,426,35,FALSE,FALSE
35028,101934,17939,9179,8760,969,1109,1257,1275,616,1837,2144,3048,1461,1244,1654,890,435,43.5,15554,87,190,1201,17,491,15,69,113,5,15942,149,282,1368,38,667,2905,0.2459569753872417,12713,192,190,1378,1818,970,3168,4997,1091,9566,497,1256,175,3111,1033,1836,851,1978,48,64,128,NA,141,8721,14119,18423,19487,18452,Far West,109.18376119434423,8176.0,8548.0,372.0,80,NA,NA,28,41000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),Small metro,12093,3950,2870,1011,35,FALSE,FALSE
35029,27476,24789,12353,12436,1805,1672,1945,1954,1448,2642,2556,2770,1346,1607,2784,1680,580,39.0,22180,291,379,95,0,1405,14,32,68,11,22540,316,444,180,29,1701,15898,0.19553146036600777,15965,3039,1959,5041,2969,1029,1096,832,425,9122,1685,2363,717,5481,4780,4070,3076,4689,270,255,425,1047,963,4395,5115,6413,8341,9838,El Norte,2965.2432397092634,9219.0,10273.0,1054.0,1445,496,949,809,678000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",10788,2539,6323,914,35,FALSE,TRUE
35031,28772,73998,35681,38317,6344,6008,6555,6131,5945,9976,8731,9071,4018,3651,4428,2315,825,30.8,12530,603,54674,717,7,2764,181,1552,93,177,14552,1002,56883,831,56,3398,10303,0.4120753430181281,43015,4385,6989,14225,9848,2785,2897,1886,376,18455,3361,4187,1267,27876,23241,1672,991,10971,582,941,1370,1464,1265,13913,21182,21635,27767,30430,Far West,5450.526598323988,22052.0,24194.0,2142.0,4624,719,3905,1745,2452000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",32490,8675,13200,9434,35,FALSE,FALSE
35033,23822,4660,2226,2434,307,374,147,404,260,421,494,493,419,320,538,400,83,42.6,2966,6,6,0,0,1658,0,0,0,0,2990,6,6,0,0,1682,3838,0.46356548557109944,3168,172,348,1127,755,326,216,224,320,1579,513,468,42,1230,894,13,0,1246,NA,NA,36,NA,NA,1049,1061,1119,1915,1758,El Norte,1927.682977768156,2101.0,2277.0,176.0,305,43,262,149,168000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",3178,307,2795,NA,35,FALSE,FALSE
35035,39775,65318,33379,31939,4733,4785,3899,4058,5741,8995,7078,7967,3535,4253,5854,3097,1323,35.6,49613,2422,4551,879,16,5416,510,415,440,26,51805,3070,5131,1439,76,6295,23607,0.3996069383505143,42102,3198,3964,12430,11671,3941,3790,3108,664,25483,3529,6488,1298,15155,9563,6385,4360,10641,1166,1027,823,622,196,19222,22947,25181,26589,27738,El Norte,6612.556171570239,24038.0,25607.0,1569.0,1458,103,1355,555,800000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",25900,8947,11862,1426,35,FALSE,FALSE
35037,29113,8698,4216,4482,527,528,472,591,461,905,790,1063,549,786,1174,653,199,45.7,7828,192,57,55,0,371,14,54,29,0,7998,235,115,84,0,465,3831,0.1881949490787307,6119,413,568,2377,1483,328,558,392,429,3227,710,803,93,2338,978,230,138,2252,191,133,93,61,NA,4834,5011,5144,4680,4145,Greater Appalachia,2873.888048796939,2957.0,3167.0,210.0,415,36,379,153,237000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",8734,4299,3510,263,35,FALSE,FALSE
35039,36098,39949,19625,20324,2780,2641,2551,2780,2388,4667,4640,5441,2899,2808,3791,1845,718,40.1,24974,210,6115,144,2,7592,81,166,10,58,25459,504,6527,219,27,8145,28544,0.5468042789162828,26809,2009,2964,8531,6728,2117,2830,1630,481,13398,2430,3773,416,11927,7941,2242,1558,6879,394,255,505,587,282,6577,8367,11023,15704,15920,El Norte,5860.921282769751,15419.0,16564.0,1145.0,1722,154,1568,682,978000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",26106,2960,21305,765,35,FALSE,FALSE
35041,35546,19908,10076,9832,1590,1300,1401,1990,2451,2602,2083,2067,1227,770,1325,763,339,29.4,14644,497,250,112,0,3788,36,156,156,0,15185,591,406,330,89,3968,7982,0.4162853558447025,11176,1056,1163,2823,2793,760,1425,1156,657,7043,1062,1562,265,5669,3206,1910,1423,3264,282,269,331,286,512,6243,6430,6647,8439,8317,Greater Appalachia,2446.0435853837757,7667.0,8111.0,444.0,606,57,549,245,309000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",10760,5821,3349,568,35,FALSE,FALSE
35043,58982,136638,67141,69497,8155,9822,10335,9425,7713,16542,17694,18974,9819,8570,12285,5415,1889,39.1,95608,3638,16807,1891,17,13301,578,1185,947,201,100149,4902,18955,3149,373,15045,50357,0.4760899504092775,91188,2571,6104,23625,24429,8498,15152,10809,1043,53838,5741,13432,1408,33906,16931,7406,2739,16955,453,640,2828,7052,3723,3377,5596,14645,36553,46102,Far West,3708.9975046788027,57453.0,61546.0,4093.0,2804,383,2421,974,1564000,Medium metro,Medium metro,Medium metro,55784,9421,40035,4143,35,FALSE,FALSE
35045,48671,125133,62024,63109,9358,10243,9308,8635,8734,17432,14652,15996,8842,6407,8787,4764,1975,34.2,66443,691,46829,644,28,6450,506,1673,281,273,69904,1630,49042,986,258,7521,24504,0.560529221874854,78855,5332,8723,25297,19526,8001,7150,4826,670,44840,5196,10873,1443,33871,26951,4638,3291,16864,1474,1388,1267,1570,1586,16564,36207,40164,56813,65503,Far West,5513.160770868972,52535.0,57230.0,4695.0,3982,390,3592,1524,2103000,Small metro,Small metro,"With a city of 10,000 or more (nonmetropolitan)",52628,19905,12500,14690,35,FALSE,FALSE
35047,29237,28668,14230,14438,1502,1606,1625,2256,2141,2792,3482,4023,2210,2034,3027,1466,504,42.5,16157,521,354,266,0,10558,32,257,49,0,16841,605,673,315,43,10989,22060,0.5331993191102813,19538,1325,2254,5558,5097,1393,2056,1855,542,7899,1987,3471,479,10101,4893,1064,834,7565,112,104,301,122,151,5985,7711,9880,12194,12198,El Norte,4722.057244466175,10271.0,11082.0,811.0,1887,164,1723,704,1057000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",23899,1590,21688,258,35,FALSE,FALSE
35049,54315,147108,71649,75459,7377,8272,8544,8246,7914,16648,17602,20871,12111,12323,17341,7079,2780,44.4,122459,1149,4677,1785,22,13115,381,1228,490,8,125735,1707,6295,2544,163,14652,75131,0.2959697830968351,106755,5978,7201,22822,21482,6411,21830,21031,1004,58508,6637,18929,1844,37120,25885,19531,14156,18882,768,1527,2577,2038,1685,22514,37378,58372,84077,95211,El Norte,1907.9619347036364,69430.0,73244.0,3814.0,2681,330,2351,1042,1439000,Small metro,Small metro,Small metro,87490,7839,69552,2247,35,FALSE,FALSE
35051,29356,11615,5822,5793,553,452,568,457,570,723,757,1555,968,1069,2221,1185,537,55.6,10615,53,178,28,0,396,70,186,58,0,10940,123,380,90,0,427,3380,0.16084860627957187,9015,563,957,3034,2166,704,1109,482,462,4810,964,1868,221,2179,1654,486,290,2966,17,36,NA,NA,127,2316,2772,3318,4457,4945,Far West,4181.0107338399785,3882.0,4202.0,320.0,593,81,512,268,335000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",3269,1598,1021,366,35,FALSE,FALSE
35053,34037,17494,9115,8379,819,1617,994,1472,1315,2072,1515,2515,1158,1212,1671,802,332,36.8,14169,131,1803,122,0,1005,3,15,35,0,14389,143,1853,171,0,1207,8598,0.32815457632977707,11277,1108,1508,3761,2388,538,1190,784,503,4008,1378,2110,183,6385,2664,774,577,5026,154,76,305,175,194,3301,4887,6534,6986,7936,Far West,6646.207735743628,6135.0,6604.0,469.0,1085,98,987,433,641000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",9571,1333,7036,556,35,FALSE,FALSE
