,date,state,religion,sexual_orientation,disability,gender,gender_identity,race_corrected,est_pop,race_religion_ethnicity_enh_penalty,sexual_orientation_enh_penalty,gender_enh_penalty,gender_identity_enh_penalty,disability_enh_penalty,other_enh_penalty,civil_action_statute_present,data_collection_statute_present,police_training_statute_present,institutional_vandalism_statute_present,cross_burning_statute_present,all_count,race_corrected_per_capita,religion_per_capita,sexual_orientation_per_capita,disability_per_capita,gender_per_capita,gender_identity_per_capita,all_count_per_capita,Number of Participating Agencies,Population Covered,Agencies Submitting Incident Reports,Total Number of Incidents Reported,percent_of_population_covered
166,2012,Maine,10.0,19.0,0.0,,,23.0,1328888.0,YES,YES,YES,NO,YES,YES,1.0,1.0,0.0,1.0,0.0,52.0,1.7307703884751763e-05,7.5250886455442445e-06,1.4297668426534064e-05,0.0,,,3.913046095683007e-05,149,1329192.0,20,52,1.0002287626948245
167,2012,Maryland,4.0,7.0,0.0,,,24.0,5890740.0,YES,YES,YES,YES,YES,NO,0.0,1.0,0.0,1.0,0.0,35.0,4.0741910184458994e-06,6.7903183640765e-07,1.1883057137133872e-06,0.0,,,5.941528568566937e-06,154,5884563.0,16,35,0.9989514050866275
168,2012,Massachusetts,31.0,35.0,2.0,,,89.0,6657780.0,YES,YES,NO,YES,YES,NO,1.0,1.0,1.0,1.0,0.0,157.0,1.3367819303131075e-05,4.656206723562508e-06,5.257007591118962e-06,3.0040043377822645e-07,,,2.358143405159077e-05,304,5736749.0,76,157,0.8616609440384032
169,2012,Michigan,60.0,64.0,7.0,,,486.0,9886879.0,YES,NO,YES,NO,NO,NO,1.0,1.0,0.0,1.0,0.0,617.0,4.915605824649012e-05,6.068649166233347e-06,6.473225777315571e-06,7.080090693938907e-07,,,6.240594225943294e-05,592,9666469.0,178,617,0.9777068172878418
170,2012,Minnesota,11.0,12.0,0.0,,,49.0,5380443.0,YES,YES,YES,YES,YES,YES,1.0,1.0,1.0,1.0,0.0,72.0,9.107056798111234e-06,2.044441322024971e-06,2.2302996240272405e-06,0.0,,,1.3381797744163445e-05,177,3834480.0,27,72,0.7126699418616645
171,2012,Mississippi,0.0,1.0,0.0,,,17.0,2985660.0,YES,NO,YES,NO,NO,NO,0.0,0.0,0.0,1.0,0.0,18.0,5.693883429459483e-06,0.0,3.349343193799696e-07,0.0,,,6.028817748839452e-06,53,707165.0,3,18,0.23685382796433618
172,2012,Missouri,10.0,22.0,2.0,,,70.0,6025468.0,YES,YES,YES,YES,YES,NO,1.0,0.0,0.0,1.0,1.0,104.0,1.1617354867704882e-05,1.6596221239578404e-06,3.6511686727072485e-06,3.3192442479156804e-07,,,1.726007008916154e-05,636,6019690.0,29,104,0.9990410703367771
173,2012,Montana,7.0,8.0,4.0,,,17.0,1005157.0,YES,NO,NO,NO,NO,NO,0.0,0.0,0.0,1.0,0.0,36.0,1.691278078946871e-05,6.9640862074282925e-06,7.958955665632334e-06,3.979477832816167e-06,,,3.58153004953455e-05,99,995410.0,13,36,0.9903030073908852
174,2012,Nebraska,1.0,0.0,0.0,,,8.0,1855973.0,YES,YES,YES,NO,YES,YES,1.0,1.0,0.0,1.0,0.0,9.0,4.3104075328682054e-06,5.388009416085257e-07,0.0,0.0,,,4.849208474476731e-06,69,673815.0,5,9,0.36305215646994865
175,2012,Nevada,11.0,23.0,0.0,,,57.0,2754874.0,YES,YES,YES,YES,YES,YES,1.0,1.0,0.0,1.0,0.0,91.0,2.0690601457634724e-05,3.9929230883154734e-06,8.348839184659625e-06,0.0,,,3.303236373060982e-05,4,2195232.0,4,91,0.7968538670008138
176,2012,New Hampshire,7.0,4.0,0.0,,,18.0,1321393.0,YES,YES,YES,NO,YES,YES,0.0,0.0,0.0,0.0,0.0,29.0,1.3621988310820475e-05,5.297439898652407e-06,3.0271085135156614e-06,0.0,,,2.1946536722988542e-05,152,1186056.0,21,29,0.8975800537765828
177,2012,New Mexico,0.0,0.0,2.0,,,0.0,2084792.0,YES,YES,YES,YES,YES,YES,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,9.593283166857893e-07,,,9.593283166857893e-07,31,223466.0,1,2,0.10718863080825329
178,2012,New York,406.0,94.0,0.0,,,215.0,19606981.0,YES,YES,YES,NO,YES,YES,1.0,1.0,0.0,1.0,0.0,715.0,1.096548214128427e-05,2.070691046214611e-05,4.794210796654518e-06,0.0,,,3.6466603400084895e-05,548,19222847.0,73,715,0.9804083045727437
179,2012,North Carolina,19.0,24.0,0.0,,,76.0,9747021.0,YES,NO,YES,NO,NO,NO,1.0,0.0,0.0,1.0,1.0,119.0,7.797254155910817e-06,1.949313538977704e-06,2.4622907860771e-06,0.0,,,1.220885848096562e-05,523,9750451.0,44,119,1.0003519023915102
180,2012,North Dakota,1.0,9.0,0.0,,,31.0,702265.0,YES,NO,YES,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,41.0,4.414288053654959e-05,1.4239638882757934e-06,1.281567499448214e-05,0.0,,,5.838251941930752e-05,96,689607.0,14,41,0.981975465102205
181,2012,Ohio,27.0,63.0,9.0,,,158.0,11551783.0,YES,NO,NO,NO,NO,NO,1.0,0.0,0.0,1.0,0.0,257.0,1.3677542246075779e-05,2.3373015230635827e-06,5.453703553815026e-06,7.79100507687861e-07,,,2.224764783064225e-05,594,9841632.0,104,257,0.8519578319641219
182,2012,Oklahoma,2.0,2.0,1.0,,,16.0,3817679.0,YES,NO,NO,NO,YES,NO,1.0,1.0,0.0,1.0,1.0,21.0,4.191028108963587e-06,5.238785136204484e-07,5.238785136204484e-07,2.619392568102242e-07,,,5.500724393014708e-06,243,1363283.0,18,21,0.3570973358420129
183,2012,Oregon,10.0,9.0,5.0,,,28.0,3899444.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,0.0,52.0,7.1805108625742535e-06,2.56446816520509e-06,2.308021348684582e-06,1.282234082602545e-06,,,1.3335234459066472e-05,72,2015920.0,24,52,0.5169762663600247
184,2012,Pennsylvania,7.0,4.0,0.0,,,27.0,12772789.0,YES,NO,NO,NO,NO,NO,1.0,1.0,0.0,1.0,0.0,38.0,2.1138687877800222e-06,5.480400560911168e-07,3.1316574633778103e-07,0.0,,,2.97507459020892e-06,1382,12635883.0,20,38,0.98928143258297
185,2012,Rhode Island,2.0,5.0,0.0,,,5.0,1052393.0,YES,YES,YES,NO,YES,NO,1.0,1.0,1.0,1.0,0.0,12.0,4.751076831563874e-06,1.9004307326255496e-06,4.751076831563874e-06,0.0,,,1.1402584395753298e-05,47,1049246.0,7,12,0.9970096722422137
186,2012,South Carolina,41.0,26.0,4.0,,,77.0,4721341.0,NO,NO,NO,NO,NO,NO,0.0,0.0,0.0,1.0,1.0,148.0,1.6308925790363374e-05,8.683973472790887e-06,5.506910007135685e-06,8.472169241747207e-07,,,3.1347026194464664e-05,398,4714086.0,68,148,0.9984633603037781
187,2012,South Dakota,4.0,3.0,0.0,,,22.0,834631.0,YES,NO,NO,NO,NO,NO,1.0,0.0,0.0,1.0,1.0,29.0,2.6358953837084892e-05,4.792537061288162e-06,3.594402795966121e-06,0.0,,,3.4745893694339175e-05,113,756389.0,7,29,0.9062555788126729
188,2012,Tennessee,20.0,55.0,22.0,,,219.0,6455469.0,YES,YES,YES,NO,YES,YES,1.0,0.0,0.0,1.0,0.0,316.0,3.3924723362469874e-05,3.0981482522803524e-06,8.519907693770974e-06,3.4079630775083888e-06,,,4.895074238602958e-05,461,6456188.0,80,317,1.0001113784296696
189,2012,Texas,4.0,14.0,0.0,,,34.0,26089741.0,YES,YES,YES,NO,YES,YES,1.0,1.0,1.0,1.0,0.0,52.0,1.3031942325529413e-06,1.5331696853564012e-07,5.366093898747404e-07,0.0,,,1.9931205909633216e-06,65,3484920.0,20,52,0.13357434249730574
190,2012,Utah,26.0,9.0,3.0,,,64.0,2856343.0,NO,NO,NO,NO,NO,NO,0.0,1.0,0.0,0.0,0.0,102.0,2.2406272636024453e-05,9.102548258384937e-06,3.1508820894409386e-06,1.0502940298136463e-06,,,3.570999701366398e-05,128,2799874.0,36,102,0.9802303154768177
191,2012,Vermont,2.0,4.0,0.0,,,6.0,626398.0,YES,YES,YES,YES,YES,YES,1.0,0.0,0.0,0.0,1.0,12.0,9.578574644235774e-06,3.192858214745258e-06,6.385716429490516e-06,0.0,,,1.9157149288471552e-05,87,622979.0,6,12,0.994541808881893
192,2012,Virginia,24.0,26.0,0.0,,,84.0,8193374.0,YES,NO,NO,NO,NO,NO,1.0,1.0,0.0,1.0,1.0,134.0,1.0252186705989498e-05,2.929196201711285e-06,3.1732958851872256e-06,0.0,,,1.635467879288801e-05,420,8185867.0,46,134,0.9990837718380731
193,2012,Washington,50.0,52.0,1.0,,,169.0,6897292.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,1.0,272.0,2.4502369915613254e-05,7.249221868524632e-06,7.539190743265617e-06,1.4498443737049265e-07,,,3.9435766964773996e-05,247,6890640.0,69,272,0.9990355635226115
194,2012,West Virginia,1.0,5.0,1.0,,,20.0,1856283.0,YES,NO,YES,NO,NO,YES,1.0,0.0,0.0,0.0,0.0,27.0,1.0774219232735526e-05,5.387109616367764e-07,2.6935548081838814e-06,5.387109616367764e-07,,,1.454519596419296e-05,285,1733977.0,16,27,0.9341124171260524
195,2012,Wisconsin,10.0,13.0,8.0,,,37.0,5726422.0,YES,YES,NO,NO,YES,NO,1.0,0.0,0.0,1.0,0.0,68.0,6.461277216383983e-06,1.7462911395632389e-06,2.27017848143221e-06,1.397032911650591e-06,,,1.1874779749030025e-05,400,5682618.0,22,68,0.9923505462922572
196,2012,Wyoming,0.0,0.0,0.0,,,2.0,577080.0,NO,NO,NO,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,2.0,3.4657239897414564e-06,0.0,0.0,0.0,,,3.4657239897414564e-06,59,555285.0,2,2,0.9622322728217925
197,2011,Alabama,5.0,7.0,2.0,,,69.0,4801108.0,YES,NO,NO,NO,YES,NO,0.0,0.0,0.0,1.0,1.0,83.0,1.4371682536614465e-05,1.041426270769164e-06,1.4579967790768296e-06,4.1657050830766563e-07,,,1.7287676094768125e-05,98,2285487.0,50,83,0.4760332406602809
198,2011,Alaska,2.0,1.0,0.0,,,5.0,722720.0,YES,NO,YES,NO,YES,NO,0.0,0.0,0.0,0.0,0.0,8.0,6.918308611910561e-06,2.767323444764224e-06,1.383661722382112e-06,0.0,,,1.1069293779056897e-05,2,304924.0,1,8,0.42191166703564315
199,2011,Arizona,35.0,35.0,1.0,,,121.0,6468732.0,YES,YES,YES,NO,YES,NO,0.0,1.0,1.0,1.0,1.0,192.0,1.8705366059376087e-05,5.410643075026141e-06,5.410643075026141e-06,1.5458980214360404e-07,,,2.9681242011571972e-05,84,6225041.0,26,192,0.962327856525823
200,2011,Arkansas,1.0,1.0,0.0,,,9.0,2938538.0,NO,NO,NO,NO,NO,NO,1.0,0.0,0.0,1.0,0.0,11.0,3.062747529553812e-06,3.4030528106153466e-07,3.4030528106153466e-07,0.0,,,3.743358091676882e-06,259,2804225.0,10,11,0.9542925767847821
201,2011,California,202.0,246.0,7.0,,,585.0,37700034.0,YES,YES,YES,YES,YES,YES,1.0,1.0,1.0,1.0,1.0,1040.0,1.5517227384993867e-05,5.358085353450875e-06,6.5251930542025495e-06,1.856762251195848e-07,,,2.7586182017766883e-05,734,37691912.0,257,1040,0.9997845625285112
202,2011,Colorado,32.0,42.0,0.0,,,112.0,5119480.0,YES,YES,NO,YES,YES,YES,1.0,0.0,0.0,1.0,0.0,186.0,2.1877221905349758e-05,6.250634830099933e-06,8.20395821450616e-06,0.0,,,3.6331814949955855e-05,218,4992496.0,57,186,0.9751959183354559
203,2011,Connecticut,35.0,24.0,1.0,,,80.0,3589759.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,1.0,140.0,2.2285618616737226e-05,9.749958144822536e-06,6.685685585021168e-06,2.785702327092153e-07,,,3.899983257929014e-05,102,3580709.0,42,140,0.9974789393939816
204,2011,Delaware,3.0,2.0,0.0,,,10.0,907916.0,YES,YES,YES,YES,YES,NO,0.0,0.0,0.0,1.0,1.0,15.0,1.101423479705171e-05,3.3042704391155123e-06,2.202846959410342e-06,0.0,,,1.6521352195577562e-05,56,907135.0,8,15,0.9991397882623503
205,2011,DC,2.0,43.0,0.0,,,38.0,620472.0,YES,YES,YES,YES,YES,YES,1.0,1.0,0.0,1.0,1.0,83.0,6.124369834577548e-05,3.223352544514498e-06,6.930207970706172e-05,0.0,,,0.0001337691305973517,2,617996.0,2,83,0.9960094895498911
206,2011,Florida,29.0,25.0,1.0,,,70.0,19105533.0,YES,YES,NO,NO,YES,YES,1.0,1.0,0.0,1.0,1.0,125.0,3.6638600974911294e-06,1.5178848975320397e-06,1.3085214633896892e-06,5.234085853558757e-08,,,6.542607316948446e-06,504,18945433.0,58,123,0.9916202285484524
207,2011,Georgia,2.0,4.0,0.0,,,11.0,9812280.0,NO,NO,NO,NO,NO,NO,0.0,0.0,0.0,1.0,1.0,17.0,1.121044242520597e-06,2.0382622591283574e-07,4.076524518256715e-07,0.0,,,1.7325229202591038e-06,521,8600353.0,8,17,0.8764887467540674
208,2011,Idaho,6.0,6.0,0.0,,,21.0,1584134.0,YES,NO,NO,NO,NO,NO,1.0,1.0,0.0,1.0,1.0,33.0,1.3256454315102133e-05,3.787558375743466e-06,3.787558375743466e-06,0.0,,,2.0831571066589064e-05,107,1583018.0,12,33,0.9992955141421117
209,2011,Illinois,6.0,17.0,1.0,,,45.0,12861882.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,1.0,69.0,3.4987103753556434e-06,4.664947167140858e-07,1.32173503068991e-06,7.774911945234765e-08,,,5.364689242211986e-06,563,9959109.0,39,69,0.7743119552799504
210,2011,Indiana,8.0,12.0,0.0,,,80.0,6516845.0,NO,NO,NO,NO,NO,NO,0.0,1.0,0.0,1.0,0.0,100.0,1.2275878895385727e-05,1.2275878895385729e-06,1.841381834307859e-06,0.0,,,1.5344848619232158e-05,137,3701222.0,17,100,0.567946912961717
211,2011,Iowa,1.0,6.0,0.0,,,8.0,3065389.0,YES,YES,YES,NO,YES,YES,1.0,1.0,1.0,0.0,0.0,15.0,2.6097829671862203e-06,3.2622287089827754e-07,1.957337225389665e-06,0.0,,,4.8933430634741625e-06,212,2904419.0,12,15,0.9474879044715042
212,2011,Kansas,10.0,10.0,0.0,,,47.0,2869917.0,YES,YES,NO,NO,NO,NO,0.0,0.0,0.0,1.0,0.0,67.0,1.6376780234410958e-05,3.4844213264704172e-06,3.4844213264704172e-06,0.0,,,2.33456228873518e-05,357,2426569.0,34,67,0.8455188773751994
213,2011,Kentucky,19.0,24.0,1.0,,,110.0,4367882.0,YES,YES,NO,NO,NO,NO,0.0,1.0,1.0,1.0,0.0,154.0,2.518383051556796e-05,4.34993436177992e-06,5.4946539306693725e-06,2.2894391377789049e-07,,,3.525736272179514e-05,374,3581320.0,86,155,0.8199214172910348
214,2011,Louisiana,0.0,2.0,0.0,,,3.0,4575381.0,YES,YES,YES,NO,YES,YES,1.0,1.0,1.0,1.0,1.0,5.0,6.556831004893363e-07,0.0,4.371220669928909e-07,0.0,,,1.0928051674822272e-06,82,2448022.0,5,5,0.5350422183420354
215,2011,Maine,8.0,26.0,0.0,,,21.0,1328257.0,YES,YES,YES,NO,YES,YES,1.0,1.0,0.0,1.0,0.0,55.0,1.5810193358664772e-05,6.022930803300867e-06,1.957452511072782e-05,0.0,,,4.1407649272693455e-05,149,1328188.0,20,55,0.9999480522218215
216,2011,Maryland,13.0,6.0,0.0,,,30.0,5844171.0,YES,YES,YES,YES,YES,NO,0.0,1.0,0.0,1.0,0.0,49.0,5.1333200209234114e-06,2.224438675733479e-06,1.0266640041846823e-06,0.0,,,8.384422700841573e-06,156,5828289.0,19,49,0.9972824203809232
217,2011,Massachusetts,75.0,90.0,4.0,,,198.0,6611797.0,YES,YES,NO,YES,YES,NO,1.0,1.0,1.0,1.0,0.0,367.0,2.9946472948277148e-05,1.1343360965256496e-05,1.3612033158307796e-05,6.049792514803464e-07,,,5.5506846323321774e-05,308,6361208.0,80,367,0.9620997135876979
218,2011,Michigan,44.0,49.0,5.0,,,248.0,9876589.0,YES,NO,YES,NO,NO,NO,1.0,1.0,0.0,1.0,0.0,346.0,2.510988358430223e-05,4.454979345602009e-06,4.961226998511328e-06,5.062476529093192e-07,,,3.503233758132489e-05,564,9569653.0,137,346,0.968922874081325
219,2011,Minnesota,23.0,34.0,1.0,,,90.0,5348119.0,YES,YES,YES,YES,YES,YES,1.0,1.0,1.0,1.0,0.0,148.0,1.6828346564465e-05,4.300577455363278e-06,6.35737536879789e-06,1.8698162849405558e-07,,,2.7673281017120226e-05,180,3992533.0,44,148,0.7465303221562571
220,2011,Mississippi,0.0,1.0,0.0,,,0.0,2977999.0,YES,NO,YES,NO,NO,NO,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.357959488905134e-07,0.0,,,3.357959488905134e-07,54,748806.0,1,1,0.2514460213049098
221,2011,Missouri,8.0,30.0,0.0,,,79.0,6010587.0,YES,YES,YES,YES,YES,NO,1.0,0.0,0.0,1.0,1.0,117.0,1.3143475005020307e-05,1.330984810634968e-06,4.99119303988113e-06,0.0,,,1.9465652855536407e-05,633,6001755.0,34,117,0.998530592769059
222,2011,Montana,4.0,1.0,1.0,,,17.0,997746.0,YES,NO,NO,NO,NO,NO,0.0,0.0,0.0,1.0,0.0,23.0,1.7038404563887e-05,4.0090363679734115e-06,1.0022590919933529e-06,1.0022590919933529e-06,,,2.305195911584712e-05,99,988577.0,9,23,0.9908102863855129
223,2011,Nebraska,2.0,5.0,0.0,,,29.0,1842383.0,YES,YES,YES,NO,YES,YES,1.0,1.0,0.0,1.0,0.0,36.0,1.5740483927608972e-05,1.0855506156971705e-06,2.713876539242926e-06,0.0,,,1.953991108254907e-05,185,1478313.0,7,36,0.8023917936715655
224,2011,Nevada,9.0,11.0,1.0,,,38.0,2718819.0,YES,YES,YES,YES,YES,YES,1.0,1.0,0.0,1.0,0.0,59.0,1.3976656776342966e-05,3.3102608154496493e-06,4.045874329994016e-06,3.678067572721832e-07,,,2.170059867905881e-05,13,2183002.0,5,59,0.8029228867386906
225,2011,New Hampshire,4.0,4.0,0.0,,,14.0,1318344.0,YES,YES,YES,NO,YES,YES,0.0,0.0,0.0,0.0,0.0,22.0,1.0619383104864892e-05,3.034109458532826e-06,3.034109458532826e-06,0.0,,,1.6687602021930538e-05,151,1176668.0,14,22,0.8925348770882259
226,2011,New Jersey,166.0,61.0,7.0,,,274.0,8842934.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,0.0,508.0,3.098519111417093e-05,1.877205009106706e-05,6.898162985271629e-06,7.915924737196953e-07,,,5.744699666422932e-05,510,8819533.0,162,508,0.997353706360355
227,2011,New Mexico,3.0,9.0,0.0,,,16.0,2078226.0,YES,YES,YES,YES,YES,YES,0.0,1.0,1.0,1.0,0.0,28.0,7.698873943449847e-06,1.443538864396846e-06,4.330616593190538e-06,0.0,,,1.3473029401037233e-05,40,973183.0,3,28,0.468275827556772
228,2011,New York,254.0,107.0,3.0,,,180.0,19523202.0,YES,YES,YES,NO,YES,YES,1.0,1.0,0.0,1.0,0.0,544.0,9.2197990882848e-06,1.3010160935690775e-05,5.480658346924853e-06,1.5366331813808e-07,,,2.7864281689038505e-05,561,19297804.0,87,544,0.9884548651394377
229,2011,North Carolina,17.0,17.0,0.0,,,78.0,9651025.0,YES,NO,YES,NO,NO,NO,1.0,0.0,0.0,1.0,1.0,112.0,8.082043099049062e-06,1.761470931844027e-06,1.761470931844027e-06,0.0,,,1.160498496273712e-05,516,9655664.0,49,112,1.0004806743325192
230,2011,North Dakota,3.0,5.0,0.0,,,19.0,685326.0,YES,NO,YES,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,27.0,2.7724032066490984e-05,4.377478747340682e-06,7.295797912234468e-06,0.0,,,3.939730872606614e-05,94,666780.0,8,27,0.9729384263839399
231,2011,Ohio,23.0,58.0,2.0,,,145.0,11545442.0,YES,NO,NO,NO,NO,NO,1.0,0.0,0.0,1.0,0.0,228.0,1.255906876497236e-05,1.9921281489266502e-06,5.023627505988944e-06,1.732285346892739e-07,,,1.9748052954577228e-05,588,9879527.0,83,228,0.8557079928165591
232,2011,Oklahoma,2.0,5.0,0.0,,,22.0,3786626.0,YES,NO,NO,NO,YES,NO,1.0,1.0,0.0,1.0,1.0,29.0,5.809921550213833e-06,5.281746863830756e-07,1.3204367159576887e-06,0.0,,,7.658532952554596e-06,319,3790684.0,17,29,1.0010716664386712
233,2011,Oregon,15.0,40.0,1.0,,,72.0,3868509.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,0.0,128.0,1.861182176388888e-05,3.87746286747685e-06,1.0339900979938264e-05,2.584975244984566e-07,,,3.3087683135802446e-05,75,2437231.0,29,128,0.6300181801308979
234,2011,Pennsylvania,8.0,7.0,0.0,,,38.0,12745202.0,YES,NO,NO,NO,NO,NO,1.0,1.0,0.0,1.0,0.0,53.0,2.981514141556956e-06,6.276871876962013e-07,5.492262892341762e-07,0.0,,,4.1584276184873335e-06,1372,12565359.0,20,53,0.985889356637894
235,2011,Rhode Island,4.0,8.0,1.0,,,7.0,1051856.0,YES,YES,YES,NO,YES,NO,1.0,1.0,1.0,1.0,0.0,20.0,6.654903332775589e-06,3.802801904443194e-06,7.605603808886388e-06,9.507004761107985e-07,,,1.9014009522215967e-05,48,1051302.0,5,20,0.9994733119362346
236,2011,South Carolina,36.0,20.0,2.0,,,77.0,4672733.0,NO,NO,NO,NO,NO,NO,0.0,0.0,0.0,1.0,1.0,135.0,1.6478579024309755e-05,7.704270712664302e-06,4.280150395924612e-06,4.2801503959246116e-07,,,2.889101517249113e-05,341,4668211.0,65,135,0.9990322579954815
237,2011,South Dakota,2.0,4.0,0.0,,,15.0,824289.0,YES,NO,NO,NO,NO,NO,1.0,0.0,0.0,1.0,1.0,21.0,1.819750111914632e-05,2.4263334825528424e-06,4.852666965105685e-06,0.0,,,2.5476501566804845e-05,110,731246.0,7,21,0.8871233268914179
238,2011,Tennessee,15.0,33.0,5.0,,,91.0,6398408.0,YES,YES,YES,NO,YES,YES,1.0,0.0,0.0,1.0,0.0,144.0,1.4222287794088779e-05,2.344333152871777e-06,5.1575329363179095e-06,7.814443842905922e-07,,,2.2505598267569063e-05,463,6403353.0,62,144,1.0007728484960634
239,2011,Texas,19.0,49.0,1.0,,,83.0,25654464.0,YES,YES,YES,NO,YES,YES,1.0,1.0,1.0,1.0,0.0,152.0,3.235304389910465e-06,7.406118482927572e-07,1.9099989771760583e-06,3.8979570962776695e-08,,,5.9248947863420575e-06,1027,25629269.0,57,152,0.9990179097095928
240,2011,Utah,16.0,14.0,1.0,,,37.0,2816440.0,NO,NO,NO,NO,NO,NO,0.0,1.0,0.0,0.0,0.0,68.0,1.3137151865475564e-05,5.680930536421865e-06,4.970814219369133e-06,3.5505815852636654e-07,,,2.414395477979293e-05,125,2775105.0,29,68,0.9853236710173127
241,2011,Vermont,1.0,2.0,0.0,,,4.0,626687.0,YES,YES,YES,YES,YES,YES,1.0,0.0,0.0,0.0,1.0,7.0,6.382771622835642e-06,1.5956929057089103e-06,3.191385811417821e-06,0.0,,,1.1169850339962372e-05,84,619283.0,6,7,0.9881854897261312
242,2011,Virginia,27.0,21.0,1.0,,,95.0,8110783.0,YES,NO,NO,NO,NO,NO,1.0,1.0,0.0,1.0,1.0,144.0,1.1712802574054809e-05,3.328901784205052e-06,2.589145832159485e-06,1.2329265867426114e-07,,,1.7754142849093607e-05,408,8087318.0,54,144,0.9971069377642084
243,2011,Washington,32.0,52.0,1.0,,,128.0,6823229.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,1.0,213.0,1.8759446590463253e-05,4.689861647615813e-06,7.621025177375697e-06,1.4655817648799414e-07,,,3.121689159194276e-05,246,6822528.0,69,213,0.9998972627182819
244,2011,West Virginia,1.0,3.0,1.0,,,13.0,1854948.0,YES,NO,YES,NO,NO,YES,1.0,0.0,0.0,0.0,0.0,18.0,7.008282711968207e-06,5.390986701514005e-07,1.6172960104542014e-06,5.390986701514005e-07,,,9.703776062725207e-06,281,1689892.0,14,18,0.9110185298994904
245,2011,Wisconsin,4.0,16.0,1.0,,,55.0,5709720.0,YES,YES,NO,NO,YES,NO,1.0,0.0,0.0,1.0,0.0,76.0,9.632696524523093e-06,7.005597472380433e-07,2.802238988952173e-06,1.7513993680951082e-07,,,1.3310635197522823e-05,399,5669896.0,22,76,0.993025227156498
246,2011,Wyoming,0.0,1.0,0.0,,,1.0,567768.0,NO,NO,NO,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,2.0,1.7612827774724888e-06,0.0,1.7612827774724888e-06,0.0,,,3.5225655549449776e-06,63,561000.0,2,2,0.9880796381620662
247,2010,Alabama,2.0,2.0,0.0,,,15.0,4779736.0,YES,NO,NO,NO,YES,NO,0.0,0.0,0.0,1.0,1.0,19.0,3.138248639673823e-06,4.184331519565098e-07,4.184331519565098e-07,0.0,,,3.975114943586841e-06,331,3762738.0,12,19,0.7872271606632668
248,2010,Alaska,1.0,1.0,1.0,,,4.0,710231.0,YES,NO,YES,NO,YES,NO,0.0,0.0,0.0,0.0,0.0,7.0,5.631970443419112e-06,1.407992610854778e-06,1.407992610854778e-06,1.407992610854778e-06,,,9.855948275983447e-06,1,290334.0,1,7,0.40878812667991116
249,2010,Arizona,48.0,51.0,2.0,,,135.0,6392017.0,YES,YES,YES,NO,YES,NO,0.0,1.0,1.0,1.0,1.0,236.0,2.1120094017271854e-05,7.50936676169666e-06,7.978702184302701e-06,3.1289028173736077e-07,,,3.6921053245008576e-05,89,6328446.0,22,236,0.9900546259498371
250,2010,Arkansas,6.0,10.0,0.0,,,47.0,2915918.0,NO,NO,NO,NO,NO,NO,1.0,0.0,0.0,1.0,0.0,63.0,1.611842308322799e-05,2.0576710319014458e-06,3.429451719835743e-06,0.0,,,2.1605545834965186e-05,254,2752987.0,30,63,0.9441236001835442
251,2010,California,198.0,277.0,5.0,,,612.0,37253956.0,YES,YES,YES,YES,YES,YES,1.0,1.0,1.0,1.0,1.0,1092.0,1.6427785548466316e-05,5.314871795092044e-06,7.435451955760081e-06,1.3421393421949605e-07,,,2.9312323233537934e-05,733,37200288.0,249,1092,0.9985594013156616
252,2010,Colorado,26.0,39.0,1.0,,,88.0,5029196.0,YES,YES,NO,YES,YES,YES,1.0,0.0,0.0,1.0,0.0,154.0,1.749782669038948e-05,5.1698124312514366e-06,7.754718646877156e-06,1.9883893966351682e-07,,,3.0621196708181594e-05,217,4908638.0,44,154,0.9760283751120458
253,2010,Connecticut,46.0,18.0,0.0,,,83.0,3574097.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,1.0,147.0,2.3222648965598866e-05,1.2870383764066839e-05,5.036237125069634e-06,0.0,,,4.112926985473534e-05,102,3574097.0,43,147,1.0
254,2010,Delaware,5.0,3.0,0.0,,,12.0,897934.0,YES,YES,YES,YES,YES,NO,0.0,0.0,0.0,1.0,1.0,20.0,1.3364011163403993e-05,5.568337984751663e-06,3.3410027908509984e-06,0.0,,,2.2273351939006653e-05,56,897934.0,10,20,1.0
255,2010,DC,4.0,35.0,0.0,,,18.0,601723.0,YES,YES,YES,YES,YES,YES,1.0,1.0,0.0,1.0,1.0,57.0,2.9914096685684278e-05,6.647577041263172e-06,5.816629911105276e-05,0.0,,,9.47279728380002e-05,2,601723.0,1,57,1.0
